,id,HeadPitch,HeadYaw,HipPitch,HipRoll,KneePitch,LElbowRoll,LElbowYaw,LHand,LShoulderPitch,LShoulderRoll,LWristYaw,RElbowRoll,RElbowYaw,RHand,RShoulderPitch,RShoulderRoll,RWristYaw,R0R,R0G,R0B,L0R,L0G,L0B,R1R,R1G,R1B,L1R,L1G,L1B,R2R,R2G,R2B,L2R,L2G,L2B,R3R,R3G,R3B,L3R,L3G,L3B,R4R,R4G,R4B,L4R,L4G,L4B,R5R,R5G,R5B,L5R,L5G,L5B,R6R,R6G,R6B,L6R,L6G,L6B,R7R,R7G,R7B,L7R,L7G,L7B
42,Happy_4,-0.34054375,-0.0046019554,-0.059825182,-0.010737896,-0.07209706,-1.0277672,-1.1075342,0.19683659,1.4250681,0.15953398,-0.438766,1.2133787,1.0047574,0.30228472,1.4204662,-0.16873789,0.668782,0.0,0.8483032,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7764468,0.0
43,Happy_4,-0.37122345,-0.0046019554,-0.059825182,-0.010737896,-0.07209706,-1.0339031,-1.1060002,0.19507909,1.4250681,0.15799999,-0.438766,1.2195146,1.0062914,0.30228472,1.4204662,-0.16873789,0.668782,0.0,0.7524947,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6806385,0.0
44,Happy_4,-0.46326232,-0.0046019554,-0.059825182,-0.010737896,-0.07209706,-1.044641,-1.1060002,0.1915642,1.4250681,0.15799999,-0.438766,1.2271845,1.0062914,0.29964852,1.4204662,-0.16873789,0.668782,0.0,0.6327343,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.56087804,0.0
45,Happy_4,-0.55530095,0.0,-0.059825182,-0.010737896,-0.07209706,-1.0553789,-1.1060002,0.1871705,1.4250681,0.15953398,-0.4403,1.2333205,1.0062914,0.29789102,1.4189322,-0.16873789,0.67645216,0.0,0.536926,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4650697,0.0
46,Happy_4,-0.5706408,-0.0030679703,-0.059825182,-0.010737896,-0.07056308,-1.0676506,-1.1060002,0.18277681,1.4220003,0.15953398,-0.45410585,1.2394564,1.0062914,0.29525483,1.4173982,-0.16873789,0.68872404,0.0,0.41716555,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3453093,0.0
47,Happy_4,-0.56757283,0.0,-0.058291197,-0.010737896,-0.06902909,-1.0753205,-1.1060002,0.17838311,1.4204663,0.15799999,-0.45564008,1.2471263,1.0016894,0.29261863,1.4189322,-0.17027187,0.68872404,0.0,0.32135722,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.24950096,0.0
48,Happy_4,-0.5261555,-0.0015339851,-0.05675721,-0.010737896,-0.06596112,-1.0829904,-1.1060002,0.17486823,1.4189323,0.15953398,-0.45564008,1.2517283,1.0016894,0.28822494,1.4189322,-0.16873789,0.68872404,0.0,0.2015968,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1297405,0.0
49,Happy_4,-0.470932,-0.0015339851,-0.05675721,-0.010737896,-0.06442714,-1.0875924,-1.1060002,0.16959584,1.4189323,0.15953398,-0.45717406,1.2563303,1.0016894,0.28383124,1.4189322,-0.17027187,0.68872404,0.0,0.10578841,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.009980037,0.0
50,Happy_4,-0.40650487,-0.0046019554,-0.05675721,-0.010737896,-0.06442714,-1.0906603,-1.1060002,0.17574692,1.4189323,0.15953398,-0.46024203,1.2593982,1.0001554,0.28910375,1.4189322,-0.17027187,0.68872404,0.0,0.013972057,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08582834,0.0
51,Happy_4,-0.35895157,-0.0046019554,-0.05675721,-0.010737896,-0.06442714,-1.0921943,-1.1075342,0.17574692,1.4189323,0.15799999,-0.46331,1.2593982,1.0001554,0.29086113,1.4189322,-0.17640781,0.70099616,0.0,0.13373253,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.20558882,0.0
52,Happy_4,-0.33900976,-0.0046019554,-0.05675721,-0.010737896,-0.06596112,-1.0921943,-1.1060002,0.17486823,1.4189323,0.15953398,-0.46331,1.2609322,1.0001554,0.29086113,1.4189322,-0.17640781,0.70099616,0.0,0.253493,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.32534933,0.0
53,Happy_4,-0.32060194,-0.0030679703,-0.05675721,-0.010737896,-0.06749511,-1.0937283,-1.1060002,0.17574692,1.4189323,0.15953398,-0.46331,1.2563303,1.0001554,0.29086113,1.4189322,-0.17640781,0.70099616,0.0,0.3493014,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.42115766,0.0
54,Happy_4,-0.31599998,-0.0030679703,-0.058291197,-0.010737896,-0.06902909,-1.0937283,-1.1075342,0.17574692,1.4189323,0.15953398,-0.46331,1.2486603,1.0001554,0.29086113,1.4189322,-0.1779418,0.70099616,0.0,0.46906182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.54091805,0.0
55,Happy_4,-0.31753397,-0.0030679703,-0.059825182,-0.010737896,-0.07056308,-1.0921943,-1.1090682,0.17574692,1.4189323,0.15953398,-0.4495039,1.2363884,1.0001554,0.29173994,1.4189322,-0.17947578,0.66111207,0.0,0.5648702,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.63672644,0.0
56,Happy_4,-0.31753397,-0.0030679703,-0.059825182,-0.010737896,-0.07056308,-1.0921943,-1.1106021,0.17574692,1.4220003,0.16106796,-0.43263006,1.2302525,1.0001554,0.29086113,1.4220002,-0.17947578,0.6335001,0.0,0.6606785,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7345308,0.0
57,Happy_4,-0.32980585,-0.0030679703,-0.059825182,-0.010737896,-0.07056308,-1.0891263,-1.1152041,0.17574692,1.434272,0.16106796,-0.391212,1.2179806,1.0047574,0.29173994,1.434272,-0.18100977,0.5859461,0.0,0.78243506,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.85429144,0.0
58,Happy_4,-0.35741758,-0.0046019554,-0.059825182,-0.010737896,-0.07056308,-1.0860584,-1.124408,0.17486823,1.4480779,0.16260195,-0.34519196,1.2041748,1.0108933,0.29086113,1.44501,-0.18254375,0.53072214,0.0,0.9021957,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9740519,0.0
59,Happy_4,-0.392699,-0.0030679703,-0.059825182,-0.010737896,-0.07056308,-1.0829904,-1.1336119,0.17574692,1.4588158,0.16413593,-0.30991006,1.1934369,1.0170293,0.29173994,1.4526799,-0.18407774,0.48316813,0.0,0.998004,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.93000007,0.0
60,Happy_4,-0.40650487,-0.0030679703,-0.058291197,-0.010737896,-0.07056308,-1.0799224,-1.1443498,0.17574692,1.4710876,0.1672039,-0.25775385,1.1796315,1.0216312,0.29086113,1.4618838,-0.18561172,0.42487597,0.0,0.8820001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8100001,0.0
61,Happy_4,-0.4126408,-0.0030679703,-0.058291197,-0.010737896,-0.07056308,-1.0737865,-1.1535537,0.17574692,1.4818255,0.1672039,-0.21173406,1.1642916,1.0246992,0.29086113,1.4695537,-0.18714571,0.36965203,0.0,0.7860002,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.71400017,0.0
62,Happy_4,-0.4249127,-0.0030679703,-0.058291197,-0.010737896,-0.07056308,-1.0707185,-1.1642916,0.17574692,1.4864274,0.1672039,-0.16724801,1.1535537,1.0262332,0.29086113,1.4756896,-0.18714571,0.325166,0.0,0.6660001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.59400004,0.0
63,Happy_4,-0.42951465,-0.0030679703,-0.058291197,-0.010737896,-0.07056308,-1.0645826,-1.1688936,0.17574692,1.4864274,0.16873789,-0.14730597,1.1458838,1.0277672,0.29086113,1.4756896,-0.18714571,0.29141808,0.0,0.5460001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.47400007,0.0
64,Happy_4,-0.4433205,-0.0030679703,-0.058291197,-0.010737896,-0.06902909,-1.043107,-1.1796315,0.17574692,1.4894954,0.16873789,-0.113558054,1.1320779,1.0308352,0.29086113,1.4772236,-0.18714571,0.251534,0.0,0.45000005,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.35400006,0.0
65,Happy_4,-0.45712638,-0.0046019554,-0.058291197,-0.010737896,-0.07056308,-1.0124273,-1.1888349,0.17574692,1.4925634,0.17180586,-0.07367396,1.1167381,1.0354371,0.29086113,1.4833596,-0.18714571,0.21011615,0.0,0.33000004,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25800005,0.0
66,Happy_4,-0.46939802,-0.0030679703,-0.058291197,-0.010737896,-0.07056308,-0.97407794,-1.2011068,0.17574692,1.5002333,0.17333984,-0.032255888,1.0998642,1.041573,0.29086113,1.4940975,-0.18714571,0.16716409,0.0,0.23400004,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16200005,0.0
67,Happy_4,-0.47860193,-0.0030679703,-0.059825182,-0.010737896,-0.07056308,-0.9480002,-1.2072427,0.17574692,1.5079031,0.17333984,-0.0092458725,1.0891263,1.046175,0.29173994,1.5017674,-0.1886797,0.13955212,0.0,0.11400004,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04200001,0.0
68,Happy_4,-0.4924078,-0.0030679703,-0.059825182,-0.010737896,-0.07056308,-0.9035146,-1.2164466,0.17574692,1.523243,0.17333984,0.03063798,1.0722525,1.0538449,0.29086113,1.5109713,-0.1886797,0.099668026,0.0,0.0059880237,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.077844314,0.0
69,Happy_4,-0.50621367,-0.0030679703,-0.058291197,-0.010737896,-0.07056308,-0.8574953,-1.2256505,0.17486823,1.5401168,0.17333984,0.07359004,1.0599806,1.0630486,0.29086113,1.5186412,-0.19174767,0.0674541,0.0,0.1257485,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.19760479,0.0
70,Happy_4,-0.52001953,-0.0030679703,-0.058291197,-0.010737896,-0.07056308,-0.8145437,-1.2363884,0.17574692,1.5554565,0.17333984,0.11347413,1.0492427,1.0691845,0.29173994,1.5232432,-0.19634962,0.0429101,0.0,0.2215569,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2934132,0.0
71,Happy_4,-0.5261555,-0.0030679703,-0.058291197,-0.010737896,-0.06902909,-0.77619433,-1.2455924,0.17574692,1.5707964,0.17333984,0.13801813,1.0461748,1.0707185,0.29086113,1.5263112,-0.20095158,0.03063798,0.0,0.3413174,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.41317365,0.0
72,Happy_4,-0.5261555,-0.0030679703,-0.058291197,-0.010737896,-0.06902909,-0.7577865,-1.2501943,0.17574692,1.5815343,0.17333984,0.15642595,1.0446408,1.0707185,0.29086113,1.5293787,-0.20401955,0.026036024,0.0,0.46107784,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.53293407,0.0
73,Happy_4,-0.5230875,-0.0030679703,-0.058291197,-0.010737896,-0.06902909,-0.7485826,-1.2532623,0.17047453,1.5846022,0.17487383,0.16256213,1.0415728,1.0722525,0.28471005,1.5309126,-0.20555353,0.022968054,0.0,0.43512958,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.36327332,0.0
74,Happy_4,-0.34207773,-0.0046019554,-0.058291197,-0.010737896,-0.061359167,-0.63660216,-1.2471263,0.3796134,1.5800003,0.16260195,0.10887194,0.7992041,1.1412818,0.4402461,1.5370486,-0.1779418,0.015298128,0.0,0.31536916,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.24351291,0.0
75,Happy_4,-0.31599998,-0.0030679703,-0.05675721,-0.010737896,-0.059825182,-0.61666036,-1.2440584,0.41564143,1.5769323,0.15953398,0.093532085,0.75318456,1.1520196,0.46485066,1.5370486,-0.17180586,0.015298128,0.0,0.21956082,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.14770456,0.0
76,Happy_4,-0.29452443,-0.0030679703,-0.055223227,-0.010737896,-0.055223227,-0.6013205,-1.2409904,0.44463968,1.5707964,0.15799999,0.07972598,0.71483517,1.1642915,0.48506153,1.5370486,-0.1672039,0.015298128,0.0,0.12375247,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.05189619,0.0
77,Happy_4,-0.26998067,-0.0030679703,-0.05368924,-0.010737896,-0.052155256,-0.5813787,-1.2394564,0.47803164,1.5661944,0.156466,0.059783936,0.6703496,1.1750293,0.5096661,1.5370486,-0.16106796,0.012229919,0.0,0.003992016,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.06786427,0.0
78,Happy_4,-0.2454369,-0.0030679703,-0.05062127,-0.010737896,-0.0475533,-0.56450486,-1.2379224,0.5079086,1.5646604,0.15186405,0.04597807,0.62893224,1.1857672,0.53075576,1.5385826,-0.15493202,0.012229919,0.0,0.11576846,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.18762474,0.0
79,Happy_4,-0.22856307,-0.0030679703,-0.0475533,-0.010737896,-0.04448533,-0.54763126,-1.2348545,0.53514934,1.5600585,0.14879608,0.029103994,0.5921166,1.1965051,0.5492091,1.5416505,-0.15033007,0.012229919,0.0,0.21157682,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2834331,0.0
80,Happy_4,-0.22396111,-0.0030679703,-0.0475533,-0.010737896,-0.0414176,-0.53996134,-1.2348545,0.5474516,1.5585245,0.1472621,0.022968054,0.5721748,1.202641,0.5579965,1.5431845,-0.14879608,0.012229919,0.0,0.30738524,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4031936,0.0
81,Happy_4,-0.21629119,-0.0030679703,-0.046019316,-0.010737896,-0.03834963,-0.52768946,-1.2317865,0.5659051,1.5554565,0.14572811,0.012229919,0.54763126,1.208777,0.5702988,1.5462525,-0.14572811,0.012229919,0.0,0.42714566,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.522954,0.0
82,Happy_4,-0.21168947,-0.0030679703,-0.04448533,-0.010737896,-0.03528166,-0.52001953,-1.2302525,0.5764499,1.5539225,0.14419413,0.0045599937,0.52768946,1.2133788,0.5764499,1.5477865,-0.14266014,0.009161949,0.0,0.5469061,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6187623,0.0
83,Interested_2,-0.21322322,0.0046019554,-0.0414176,-0.012271881,-0.032213688,-0.5154176,-1.2287185,0.572935,1.5477867,0.14266014,-0.0077118874,0.50774765,1.2195147,0.5711775,1.5477865,-0.13805819,0.009161949,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
84,Interested_2,-0.21322322,0.0061359406,-0.0414176,-0.012271881,-0.030679703,-0.5154176,-1.2287185,0.5720563,1.5477867,0.14112616,-0.0077118874,0.50774765,1.2195147,0.5711775,1.5477865,-0.13959217,0.009161949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
